Country;Indicator;Indicator_Code;Indicator_Value;Year;Month;Quarter;Purchase_Date;City;Region;Product_Category;Brand;Gender;Age;Customer_Segment;Unit_Price_USD;Quantity;Total_Sales_USD;Cost_USD;Profit_USD;Shipping_Method;Delivery_Days;Payment_Method;Import_Export;Supplier;Warehouse;Tax_Rate;Satisfaction_Score
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;4;2;20/04/2024;Can Tho;South;Laptop;Dell;Male;55;Premium;587.44;8;4699.52;3154.3;1545.22;Sea;14;E-Wallet;Import;FPT Retail;WH-DN-03;10;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;5;2;16/05/2024;Can Tho;South;Smartphone;Xiaomi;Male;47;Budget;503.77;2;1007.54;773.76;233.78;Road;3;Cash;Import;Samsung Vietnam;WH-DN-03;10;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;11;4;06/11/2024;Hanoi;North;Smartphone;Apple;Male;31;Standard;939.13;8;7513.04;5337.74;2175.3;Sea;14;Credit Card;Export;Foxconn Vietnam;WH-HN-02;10;3.7
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;10;4;04/10/2024;Ho Chi Minh City;South;Laptop;Lenovo;Female;55;Standard;2129.2;9;19162.8;15072.07;4090.73;Sea;18;Bank Transfer;Import;Samsung Vietnam;WH-HCM-01;10;4.5
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;3;1;20/03/2024;Can Tho;South;Tablet;Apple;Female;57;Standard;766.03;10;7660.3;5424.93;2235.37;Road;4;E-Wallet;Export;Intel Vietnam;WH-HCM-01;8;4.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;1;1;08/01/2024;Ho Chi Minh City;South;Smartphone;Apple;Male;51;Enterprise;1283.58;17;21820.86;13935.54;7885.32;Air;1;Credit Card;Export;Foxconn Vietnam;WH-HCM-01;10;4.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;3;1;11/03/2024;Ho Chi Minh City;South;Electronic Components;Intel;Female;24;Budget;407.79;3;1223.37;885.52;337.85;Road;4;Credit Card;Export;Digiworld;WH-HN-02;5;4.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;7;3;06/07/2024;Ho Chi Minh City;South;Home Appliances;LG;Male;32;Budget;1667.24;13;21674.12;16657.96;5016.16;Sea;18;Credit Card;Import;Intel Vietnam;WH-HCM-01;5;4.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;1;1;03/01/2024;Can Tho;South;Laptop;Asus;Female;54;Standard;1744.15;18;31394.7;19691.6;11703.1;Air;1;E-Wallet;Import;Digiworld;WH-HCM-01;8;3.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;12;4;03/12/2024;Can Tho;South;Smartphone;Xiaomi;Male;38;Enterprise;1490.13;7;10430.91;8147.29;2283.62;Road;5;Cash;Import;Samsung Vietnam;WH-DN-03;10;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;10;4;12/10/2024;Can Tho;South;Electronic Components;Intel;Female;26;Premium;487.61;5;2438.05;1849.1;588.95;Air;2;Credit Card;Import;Viettel Store;WH-DN-03;5;4.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;6;2;01/06/2024;Ho Chi Minh City;South;Laptop;Asus;Male;23;Premium;2249.99;4;8999.96;6944.54;2055.42;Sea;16;Bank Transfer;Export;Intel Vietnam;WH-HN-02;10;4.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;4;2;18/04/2024;Ho Chi Minh City;South;Tablet;Xiaomi;Female;20;Standard;350.59;12;4207.08;2833.44;1373.64;Road;3;E-Wallet;Import;Samsung Vietnam;WH-DN-03;10;3.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;11;4;16/11/2024;Ho Chi Minh City;South;Electronic Components;Foxconn;Female;45;Premium;368.03;2;736.06;469.72;266.34;Air;3;Credit Card;Import;LG Vietnam;WH-HN-02;10;4.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;11;4;25/11/2024;Ho Chi Minh City;South;Smart TV;Sony;Female;38;Standard;1446.44;13;18803.72;14525.06;4278.66;Sea;22;E-Wallet;Import;Foxconn Vietnam;WH-HN-02;5;4.5
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;1;1;19/01/2024;Hanoi;North;Smart Watch;Apple;Male;55;Budget;388.68;1;388.68;293.15;95.53;Road;4;Cash;Import;Foxconn Vietnam;WH-DN-03;10;4.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;10;4;24/10/2024;Hanoi;North;Tablet;Xiaomi;Female;29;Premium;1082.64;11;11909.04;9841.84;2067.2;Road;3;E-Wallet;Export;Intel Vietnam;WH-HN-02;5;4.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;2;1;12/02/2024;Da Nang;Central;Smartphone;Apple;Male;28;Enterprise;872.13;16;13954.08;8884.64;5069.44;Road;6;E-Wallet;Import;LG Vietnam;WH-HCM-01;10;4.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;1;1;12/01/2024;Da Nang;Central;Smart Watch;Apple;Female;45;Enterprise;689.89;6;4139.34;2987.55;1151.79;Road;4;Bank Transfer;Export;FPT Retail;WH-HN-02;10;4.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;3;1;03/03/2024;Hai Phong;North;Electronic Components;Intel;Female;18;Premium;112.06;5;560.3;390.02;170.28;Road;5;Bank Transfer;Export;LG Vietnam;WH-HCM-01;10;3.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;5;2;05/05/2024;Hanoi;North;Laptop;Dell;Male;55;Enterprise;1272.64;3;3817.92;2354.57;1463.35;Sea;24;Credit Card;Export;FPT Retail;WH-HN-02;5;4.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;1;1;15/01/2024;Hanoi;North;Laptop;HP;Female;44;Budget;2386.46;3;7159.38;4902.94;2256.44;Road;4;E-Wallet;Export;Samsung Vietnam;WH-HCM-01;10;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;3;1;24/03/2024;Hanoi;North;Smart TV;LG;Female;30;Premium;1775.22;5;8876.1;7515.68;1360.42;Road;5;Cash;Export;Samsung Vietnam;WH-HCM-01;5;4.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;2;1;12/02/2024;Ho Chi Minh City;South;Electronic Components;Foxconn;Male;52;Premium;443.21;18;7977.78;5705.41;2272.37;Road;4;E-Wallet;Export;Digiworld;WH-HN-02;5;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;6;2;18/06/2024;Hanoi;North;Smart Watch;Samsung;Male;56;Standard;782.02;1;782.02;621.45;160.57;Road;5;E-Wallet;Export;Viettel Store;WH-HCM-01;8;4.7
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;9;3;07/09/2024;Ho Chi Minh City;South;Semiconductor;Nvidia;Male;18;Premium;656.69;2;1313.38;806.1;507.28;Road;6;Bank Transfer;Export;Viettel Store;WH-DN-03;8;3.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;1;1;18/01/2024;Hanoi;North;Smartphone;Apple;Male;42;Premium;911.96;8;7295.68;6094.61;1201.07;Road;7;Bank Transfer;Export;Viettel Store;WH-HN-02;8;4.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;7;3;20/07/2024;Ho Chi Minh City;South;Tablet;Apple;Male;21;Budget;1195.94;5;5979.7;4886.72;1092.98;Road;5;Bank Transfer;Import;Foxconn Vietnam;WH-HN-02;10;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;6;2;12/06/2024;Hanoi;North;Gaming;MSI;Male;28;Standard;2777.17;13;36103.21;22052.24;14050.97;Air;1;Bank Transfer;Import;Intel Vietnam;WH-HCM-01;8;3.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;6;2;20/06/2024;Hanoi;North;Laptop;Asus;Female;50;Enterprise;544.4;12;6532.8;4334.06;2198.74;Sea;10;E-Wallet;Import;LG Vietnam;WH-DN-03;5;3.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;2;1;08/02/2024;Ho Chi Minh City;South;Gaming;Asus;Female;47;Budget;1486.83;1;1486.83;967.42;519.41;Air;2;Credit Card;Export;Foxconn Vietnam;WH-HN-02;10;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;9;3;19/09/2024;Da Nang;Central;Smartphone;Samsung;Female;23;Standard;1464.59;9;13181.31;8727.79;4453.52;Air;3;Bank Transfer;Export;Intel Vietnam;WH-HCM-01;5;4.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;11;4;18/11/2024;Nha Trang;Central;Gaming;MSI;Male;55;Enterprise;1993.95;7;13957.65;8846.89;5110.76;Air;2;Bank Transfer;Import;LG Vietnam;WH-HCM-01;10;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;12;4;10/12/2024;Ho Chi Minh City;South;Laptop;Dell;Male;54;Budget;2111.77;10;21117.7;17643.74;3473.96;Road;3;Credit Card;Export;Intel Vietnam;WH-HN-02;5;3.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;10;4;05/10/2024;Bien Hoa;South;Semiconductor;Intel;Male;58;Standard;1550.55;17;26359.35;19076.19;7283.16;Road;6;Cash;Export;FPT Retail;WH-HN-02;8;3.7
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;5;2;19/05/2024;Hanoi;North;Smartphone;Samsung;Female;59;Budget;1466.1;8;11728.8;8474.99;3253.81;Road;4;Cash;Export;Foxconn Vietnam;WH-HCM-01;5;3.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;3;1;23/03/2024;Bien Hoa;South;Smart TV;LG;Male;30;Standard;1537.98;13;19993.74;12402.65;7591.09;Road;7;E-Wallet;Export;Samsung Vietnam;WH-DN-03;8;4.5
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;5;2;03/05/2024;Ho Chi Minh City;South;Smartphone;Oppo;Male;44;Budget;560.7;7;3924.9;2737.63;1187.27;Sea;23;Credit Card;Import;Viettel Store;WH-HCM-01;10;4.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;3;1;10/03/2024;Hanoi;North;Smart Watch;Apple;Male;23;Premium;714.27;3;2142.81;1326.07;816.74;Air;2;E-Wallet;Import;FPT Retail;WH-HN-02;10;3.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;3;1;16/03/2024;Can Tho;South;Smart Watch;Apple;Female;35;Standard;809.13;1;809.13;591.22;217.91;Air;3;Credit Card;Export;Foxconn Vietnam;WH-DN-03;8;4.8
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;9;3;05/09/2024;Hanoi;North;Laptop;HP;Female;26;Standard;1519.89;13;19758.57;16641.38;3117.19;Air;2;E-Wallet;Import;Foxconn Vietnam;WH-HCM-01;8;3.7
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;9;3;22/09/2024;Hanoi;North;Smart TV;Sony;Male;41;Budget;531.78;18;9572.04;7833.25;1738.79;Road;7;Bank Transfer;Import;Viettel Store;WH-DN-03;5;3.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;10;4;12/10/2024;Hanoi;North;Smartphone;Xiaomi;Male;47;Enterprise;1393.58;16;22297.28;18353.99;3943.29;Sea;14;Credit Card;Import;FPT Retail;WH-DN-03;10;4.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;9;3;01/09/2024;Hanoi;North;Smartphone;Samsung;Male;37;Budget;323.08;14;4523.12;3351.33;1171.79;Road;7;E-Wallet;Export;Viettel Store;WH-HCM-01;8;4.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;6;2;01/06/2024;Da Nang;Central;Laptop;Lenovo;Male;48;Premium;2464.49;13;32038.37;23865.97;8172.4;Sea;14;Bank Transfer;Import;Intel Vietnam;WH-HCM-01;10;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;9;3;20/09/2024;Ho Chi Minh City;South;Smartphone;Apple;Male;38;Budget;799.51;14;11193.14;6824.1;4369.04;Air;3;Bank Transfer;Import;LG Vietnam;WH-HN-02;5;3.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;2;1;07/02/2024;Ho Chi Minh City;South;Tablet;Xiaomi;Female;50;Standard;486.38;17;8268.46;6317.25;1951.21;Sea;15;E-Wallet;Export;Samsung Vietnam;WH-HCM-01;10;4.8
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;7;3;18/07/2024;Hanoi;North;Laptop;HP;Female;20;Budget;1661.25;8;13290.0;10229.42;3060.58;Road;4;Cash;Import;Digiworld;WH-HCM-01;10;4.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;6;2;13/06/2024;Hai Phong;North;Gaming;MSI;Male;49;Standard;2073.48;4;8293.92;6131.4;2162.52;Air;2;Credit Card;Export;Intel Vietnam;WH-HN-02;10;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;8;3;06/08/2024;Hanoi;North;Gaming;MSI;Male;37;Standard;1751.98;8;14015.84;8524.35;5491.49;Road;4;E-Wallet;Import;Digiworld;WH-HCM-01;10;4.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;3;1;26/03/2024;Ho Chi Minh City;South;Smartphone;Oppo;Male;32;Standard;507.35;10;5073.5;3260.22;1813.28;Road;7;Cash;Export;LG Vietnam;WH-HCM-01;5;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;116.383.680.081.916;2024;12;4;24/12/2024;Da Nang;Central;Tablet;Apple;Female;51;Premium;1135.25;17;19299.25;14190.15;5109.1;Road;4;E-Wallet;Import;Intel Vietnam;WH-DN-03;10;4.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;8;3;21/08/2023;Ho Chi Minh City;South;Smartphone;Oppo;Female;50;Standard;672.49;10;6724.9;5675.49;1049.41;Road;5;Bank Transfer;Export;Intel Vietnam;WH-DN-03;5;3.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;2;1;23/02/2023;Ho Chi Minh City;South;Smart TV;LG;Male;43;Enterprise;659.55;2;1319.1;1051.71;267.39;Air;1;Bank Transfer;Export;Samsung Vietnam;WH-HN-02;10;3.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;1;1;02/01/2023;Hanoi;North;Laptop;Asus;Female;40;Standard;784.56;15;11768.4;7570.75;4197.65;Air;3;E-Wallet;Export;Foxconn Vietnam;WH-HN-02;10;4.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;06/10/2023;Da Nang;Central;Laptop;Asus;Male;50;Standard;1523.94;15;22859.1;14249.42;8609.68;Road;5;E-Wallet;Import;FPT Retail;WH-DN-03;8;4.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;17/10/2023;Ho Chi Minh City;South;Smartphone;Xiaomi;Female;29;Enterprise;456.07;13;5928.91;4412.41;1516.5;Road;5;E-Wallet;Import;Viettel Store;WH-HCM-01;5;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;5;2;11/05/2023;Da Nang;Central;Semiconductor;Nvidia;Male;19;Standard;2379.88;2;4759.76;3293.29;1466.47;Road;3;E-Wallet;Export;Intel Vietnam;WH-DN-03;5;3.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;11;4;20/11/2023;Ho Chi Minh City;South;Laptop;Lenovo;Male;41;Budget;2488.01;13;32344.13;19561.35;12782.78;Air;2;Bank Transfer;Import;Foxconn Vietnam;WH-HN-02;5;4.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;12;4;09/12/2023;Hai Phong;North;Gaming;MSI;Male;44;Standard;1360.56;6;8163.36;6563.81;1599.55;Road;4;Cash;Export;Foxconn Vietnam;WH-DN-03;8;4.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;01/10/2023;Ho Chi Minh City;South;Laptop;HP;Male;31;Budget;2266.38;19;43061.22;33631.63;9429.59;Air;3;Cash;Import;Samsung Vietnam;WH-HN-02;8;3.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;3;1;13/03/2023;Hai Phong;North;Audio Devices;Apple;Male;47;Budget;365.7;9;3291.3;2706.12;585.18;Sea;10;E-Wallet;Export;Digiworld;WH-DN-03;8;4.7
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;2;1;27/02/2023;Bien Hoa;South;Smart Watch;Samsung;Female;57;Standard;569.53;2;1139.06;860.8;278.26;Sea;11;Credit Card;Import;FPT Retail;WH-HCM-01;10;4.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;01/10/2023;Hanoi;North;Laptop;HP;Male;33;Premium;2456.77;17;41765.09;28851.69;12913.4;Road;7;Bank Transfer;Import;Viettel Store;WH-HN-02;8;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;9;3;04/09/2023;Bien Hoa;South;Smartphone;Samsung;Male;51;Budget;1324.54;2;2649.08;1913.45;735.63;Road;5;E-Wallet;Export;Intel Vietnam;WH-HCM-01;10;4.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;4;2;17/04/2023;Ho Chi Minh City;South;Gaming;Acer;Male;22;Budget;1482.94;15;22244.1;17717.15;4526.95;Sea;10;Bank Transfer;Import;Samsung Vietnam;WH-DN-03;8;4.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;11;4;16/11/2023;Hai Phong;North;Smartphone;Oppo;Female;45;Premium;744.17;13;9674.21;6624.13;3050.08;Air;1;E-Wallet;Export;LG Vietnam;WH-HN-02;10;3.9
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;11;4;09/11/2023;Ho Chi Minh City;South;Smart TV;Samsung;Female;24;Standard;1156.49;3;3469.47;2300.13;1169.34;Road;3;E-Wallet;Export;FPT Retail;WH-DN-03;10;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;6;2;18/06/2023;Ho Chi Minh City;South;Smart TV;LG;Male;59;Budget;1471.54;3;4414.62;2861.45;1553.17;Road;5;Credit Card;Export;Viettel Store;WH-HCM-01;8;4.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;2;1;07/02/2023;Hanoi;North;Smartphone;Xiaomi;Male;34;Standard;823.52;6;4941.12;3803.38;1137.74;Road;5;E-Wallet;Export;LG Vietnam;WH-DN-03;5;4.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;7;3;08/07/2023;Hanoi;North;Smartphone;Apple;Female;56;Premium;968.76;8;7750.08;5628.82;2121.26;Sea;23;Cash;Export;Viettel Store;WH-HCM-01;10;4.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;25/10/2023;Ho Chi Minh City;South;Semiconductor;Intel;Male;18;Premium;1368.02;4;5472.08;3948.74;1523.34;Air;3;Bank Transfer;Import;FPT Retail;WH-HN-02;8;4.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;9;3;02/09/2023;Ho Chi Minh City;South;Home Appliances;LG;Male;48;Standard;1125.53;8;9004.24;6739.03;2265.21;Road;6;E-Wallet;Import;Intel Vietnam;WH-HN-02;8;4.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;4;2;25/04/2023;Da Nang;Central;Laptop;Dell;Male;30;Budget;2270.67;10;22706.7;16680.67;6026.03;Air;2;Credit Card;Export;Digiworld;WH-HCM-01;8;4.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;5;2;20/05/2023;Da Nang;Central;Smartphone;Samsung;Male;57;Standard;656.9;16;10510.4;7678.89;2831.51;Sea;16;Bank Transfer;Export;Viettel Store;WH-HCM-01;8;3.8
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;3;1;22/03/2023;Ho Chi Minh City;South;Smartphone;Samsung;Female;35;Budget;650.81;17;11063.77;7526.09;3537.68;Air;2;Credit Card;Import;LG Vietnam;WH-DN-03;8;3.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;2;1;24/02/2023;Ho Chi Minh City;South;Laptop;Dell;Female;20;Enterprise;1375.94;17;23390.98;15871.16;7519.82;Road;4;E-Wallet;Import;Viettel Store;WH-DN-03;10;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;25/10/2023;Da Nang;Central;Laptop;Asus;Male;23;Budget;2170.23;6;13021.38;9250.34;3771.04;Air;2;Credit Card;Export;Foxconn Vietnam;WH-HN-02;8;3.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;1;1;21/01/2023;Hanoi;North;Laptop;HP;Male;20;Budget;1945.24;16;31123.84;19130.96;11992.88;Road;6;Bank Transfer;Export;Digiworld;WH-HN-02;8;4.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;9;3;09/09/2023;Bien Hoa;South;Smartphone;Apple;Male;53;Budget;1213.37;2;2426.74;1650.97;775.77;Air;3;Cash;Export;Foxconn Vietnam;WH-HN-02;5;3.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;6;2;11/06/2023;Hanoi;North;Home Appliances;LG;Female;19;Standard;2140.37;11;23544.07;19240.75;4303.32;Sea;18;Bank Transfer;Export;Samsung Vietnam;WH-HCM-01;8;3.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;12;4;15/12/2023;Da Nang;Central;Laptop;Dell;Male;47;Enterprise;1609.44;6;9656.64;6544.95;3111.69;Road;7;Cash;Import;Foxconn Vietnam;WH-HN-02;5;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;11;4;23/11/2023;Can Tho;South;Electronic Components;Foxconn;Female;44;Premium;441.11;4;1764.44;1063.14;701.3;Air;3;E-Wallet;Import;Viettel Store;WH-HCM-01;8;3.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;5;2;09/05/2023;Da Nang;Central;Tablet;Apple;Male;20;Budget;936.97;7;6558.79;5447.25;1111.54;Air;3;E-Wallet;Import;Digiworld;WH-HCM-01;5;4.3
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;9;3;02/09/2023;Ho Chi Minh City;South;Laptop;Dell;Male;50;Standard;2146.76;12;25761.12;20759.21;5001.91;Road;5;E-Wallet;Import;FPT Retail;WH-HN-02;5;3.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;4;2;07/04/2023;Hanoi;North;Electronic Components;Intel;Male;21;Premium;441.24;7;3088.68;2373.23;715.45;Air;3;Bank Transfer;Export;Foxconn Vietnam;WH-HN-02;10;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;6;2;23/06/2023;Da Nang;Central;Smartphone;Xiaomi;Female;25;Enterprise;640.94;5;3204.7;2700.52;504.18;Road;5;E-Wallet;Export;Foxconn Vietnam;WH-DN-03;10;4.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;8;3;08/08/2023;Ho Chi Minh City;South;Smart TV;Samsung;Female;35;Standard;776.52;1;776.52;561.6;214.92;Air;3;E-Wallet;Export;Viettel Store;WH-DN-03;5;3.0
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;22/10/2023;Can Tho;South;Laptop;Dell;Male;35;Enterprise;1667.28;16;26676.48;17450.61;9225.87;Air;3;E-Wallet;Export;Foxconn Vietnam;WH-HCM-01;5;3.7
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;5;2;20/05/2023;Ho Chi Minh City;South;Electronic Components;Intel;Male;18;Standard;419.92;16;6718.72;4136.53;2582.19;Air;3;Credit Card;Export;Samsung Vietnam;WH-HN-02;8;4.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;06/10/2023;Ho Chi Minh City;South;Semiconductor;Intel;Female;34;Enterprise;1027.0;19;19513.0;16309.82;3203.18;Road;6;Credit Card;Import;Digiworld;WH-HN-02;8;3.1
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;7;3;08/07/2023;Hanoi;North;Gaming;MSI;Female;48;Premium;2920.7;6;17524.2;13893.68;3630.52;Air;1;E-Wallet;Import;Foxconn Vietnam;WH-HCM-01;5;4.5
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;12;4;08/12/2023;Ho Chi Minh City;South;Smart TV;Samsung;Male;20;Enterprise;495.42;10;4954.2;3543.44;1410.76;Road;3;E-Wallet;Import;Foxconn Vietnam;WH-HCM-01;10;3.6
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;1;1;17/01/2023;Ho Chi Minh City;South;Smartphone;Samsung;Female;27;Standard;1397.8;9;12580.2;9965.95;2614.25;Air;3;Bank Transfer;Export;Foxconn Vietnam;WH-HN-02;10;4.8
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;10;4;01/10/2023;Hanoi;North;Gaming;Acer;Female;36;Standard;1192.39;11;13116.29;10539.97;2576.32;Air;1;E-Wallet;Import;Foxconn Vietnam;WH-HN-02;10;3.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;5;2;03/05/2023;Da Nang;Central;Smartphone;Oppo;Male;30;Budget;699.52;10;6995.2;5183.9;1811.3;Sea;10;E-Wallet;Import;Intel Vietnam;WH-DN-03;8;4.4
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;6;2;07/06/2023;Hanoi;North;Smartphone;Samsung;Female;18;Standard;652.59;1;652.59;483.82;168.77;Road;4;Credit Card;Import;Viettel Store;WH-DN-03;5;3.2
Vietnam;Manufacturing_Value;NV.IND.MANF.CD;104905366269.49;2023;9;3;07/09/2023;Nha Trang;Central;Smart TV;Sony;Female;27;Standard;1907.49;18;34334.82;23189.6;11145.22;Air;3;Credit Card;Export;Samsung Vietnam;WH-HCM-01;5;3.2
