Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Rate,VAT,Shipping_Fee,Revenue
DH2025002442,KH00070,SP020,2,1190000,0,190000,40000,2134000
DH2025002680,KH00278,SP025,3,4290000,0,1223000,18000,13467000
DH2025003046,KH00001,SP025,1,4290000,0,408000,22000,4506000
DH2025003778,KH01810,SP006,2,7990000,0,1486000,25000,16372000
DH2025006580,KH00003,SP011,1,3990000,0,319000,30000,3541000
DH2025005408,KH00001,SP005,1,4990000,0,499000,22000,5511000
DH2025006719,KH00001,SP019,1,690000,0,67000,18000,754000
DH2025007891,KH00003,SP023,3,5990000,0,1797000,22000,19789000
DH2025009692,KH00013,SP002,2,18990000,0,3798000,35000,41813000
DH2025009783,KH00001,SP017,1,3290000,0,319000,18000,3528000
DH2025005280,KH00756,SP011,3,3990000,0,1197000,40000,13207000
DH2025005556,KH00011,SP014,4,1190000,0,419000,28000,4636000
DH2025009600,KH00001,SP001,3,4590000,0,1336000,35000,14728000
DH2025002501,KH00026,SP010,2,12990000,0,2598000,25000,28603000
DH2025003628,KH00030,SP026,2,990000,0,198000,35000,2213000
DH2025005678,KH00004,SP026,1,990000,0,89000,18000,998000
DH2025005694,KH00002,SP025,4,4290000,0,1716000,40000,18916000
DH2025006215,KH00001,SP005,2,4990000,0,878000,35000,9695000
DH2025008491,KH00001,SP009,1,15990000,0,1439000,22000,15852000
DH2025000882,KH00004,SP004,3,16990000,0,4587000,18000,50478000
DH2025008113,KH00005,SP017,2,3290000,0,526000,25000,5815000
DH2025008922,KH00002,SP024,1,5490000,0,549000,35000,6074000
DH2025001166,KH00026,SP005,2,4990000,0,928000,30000,10239000
DH2025005084,KH00002,SP015,1,7990000,0,799000,30000,8819000
DH2025005305,KH00001,SP006,2,7990000,0,1598000,45000,17623000
DH2025005506,KH00003,SP010,2,12990000,0,2286000,22000,25170000
DH2025007746,KH00074,SP009,6,15990000,0,9594000,35000,105569000
DH2025002849,KH00001,SP015,1,7990000,0,799000,25000,8814000
DH2025003411,KH00799,SP017,6,3290000,0,1974000,45000,21759000
DH2025004587,KH00001,SP014,3,1190000,0,346000,35000,3844000
DH2025006062,KH00005,SP002,2,18990000,0,3038000,45000,33467000
DH2025001887,KH00013,SP016,1,11990000,0,1019000,35000,11246000
DH2025006130,KH00005,SP009,4,15990000,0,6396000,22000,70378000
DH2025006260,KH00035,SP009,3,15990000,0,4797000,28000,52795000
DH2025007501,KH00019,SP026,1,990000,0,89000,40000,1020000
DH2025008335,KH00003,SP017,2,3290000,0,592000,30000,6544000
DH2025003665,KH00710,SP026,2,990000,0,198000,22000,2200000
DH2025006903,KH00001,SP010,4,12990000,0,4157000,22000,45747000
DH2025000299,KH00164,SP012,1,1590000,0,159000,22000,1771000
DH2025008142,KH00009,SP026,2,990000,0,174000,28000,1944000
DH2025001712,KH00026,SP012,1,1590000,0,127000,45000,1444000
DH2025003326,KH00001,SP010,1,12990000,0,1234000,18000,13592000
DH2025003904,KH00020,SP022,4,190000,0,74000,28000,839000
DH2025008973,KH00003,SP007,4,23990000,0,9308000,22000,102411000
DH2025000868,KH02214,SP001,1,4590000,0,459000,35000,5084000
DH2025001111,KH00019,SP019,2,690000,0,110000,18000,1232000
DH2025003057,KH00001,SP022,10,190000,0,184000,35000,2062000
DH2025005979,KH00106,SP014,1,1190000,0,95000,45000,1092000
DH2025009076,KH00002,SP013,1,990000,0,87000,18000,976000
DH2025009137,KH00001,SP013,8,990000,0,737000,25000,8128000
DH2025002000,KH00009,SP002,1,18990000,0,1899000,18000,20907000
DH2025006862,KH00480,SP014,2,1190000,0,190000,28000,2122000
DH2025008322,KH00149,SP016,1,11990000,0,959000,18000,10569000
DH2025003700,KH00006,SP001,4,4590000,0,1836000,22000,20218000
DH2025009067,KH00001,SP019,2,690000,0,124000,18000,1384000
DH2025004906,KH00003,SP026,3,990000,0,238000,28000,2642000
DH2025006886,KH00108,SP002,1,18990000,0,1519000,40000,16751000
DH2025000527,KH00003,SP017,2,3290000,0,658000,28000,7266000
DH2025001013,KH00002,SP007,2,23990000,0,4558000,35000,50174000
DH2025007111,KH00010,SP012,1,1590000,0,159000,45000,1794000
DH2025007976,KH00025,SP019,6,690000,0,402000,35000,4453000
DH2025001005,KH00001,SP008,2,13990000,0,2378000,25000,26186000
DH2025001928,KH00001,SP008,1,13990000,0,1259000,40000,13890000
DH2025006750,KH00232,SP014,1,1190000,0,101000,25000,1138000
DH2025000025,KH00006,SP015,2,7990000,0,1358000,45000,14986000
DH2025002341,KH00001,SP008,2,13990000,0,2798000,25000,30803000
DH2025002950,KH00107,SP026,10,990000,0,990000,25000,10915000
DH2025003897,KH00002,SP010,1,12990000,0,1299000,28000,14317000
DH2025004954,KH00002,SP001,2,4590000,0,918000,22000,10120000
DH2025007556,KH00017,SP020,3,1190000,0,303000,25000,3362000
DH2025002202,KH00001,SP009,1,15990000,0,1551000,22000,17083000
DH2025005918,KH00001,SP007,1,23990000,0,2111000,35000,23257000
DH2025009094,KH00001,SP026,3,990000,0,288000,28000,3197000
DH2025000213,KH00002,SP004,3,16990000,0,5097000,18000,56085000
DH2025001086,KH00325,SP021,3,350000,0,100000,35000,1133000
DH2025001779,KH00001,SP005,2,4990000,0,878000,40000,9700000
DH2025003268,KH00002,SP017,1,3290000,0,329000,25000,3644000
DH2025003473,KH00001,SP002,1,18990000,0,1804000,30000,19874000
DH2025004888,KH00008,SP007,1,23990000,0,2399000,45000,26434000
DH2025006389,KH00007,SP013,1,990000,0,99000,25000,1114000
DH2025008856,KH00001,SP023,4,5990000,0,1917000,28000,21113000
DH2025000090,KH00006,SP011,2,3990000,0,702000,18000,7742000
DH2025001429,KH00010,SP026,4,990000,0,356000,30000,3950000
DH2025005935,KH00001,SP007,1,23990000,0,2399000,28000,26417000
DH2025006885,KH00044,SP015,3,7990000,0,2229000,28000,24549000
DH2025008934,KH00020,SP008,5,13990000,0,6785000,35000,74672000
DH2025000311,KH00135,SP020,2,1190000,0,214000,30000,2386000
DH2025008529,KH00001,SP001,2,4590000,0,826000,25000,9113000
DH2025009523,KH00001,SP020,8,1190000,0,838000,25000,9241000
DH2025007316,KH00003,SP025,2,4290000,0,858000,45000,9483000
DH2025008329,KH00008,SP025,1,4290000,0,399000,28000,4417000
DH2025008878,KH00002,SP003,1,19990000,0,1859000,18000,20468000
DH2025009049,KH00001,SP019,2,690000,0,131000,22000,1464000
DH2025001955,KH00001,SP024,4,5490000,0,1976000,40000,21780000
DH2025006660,KH00090,SP018,2,390000,0,70000,30000,802000
DH2025006667,KH00006,SP015,3,7990000,0,2397000,28000,26395000
DH2025007177,KH01270,SP016,3,11990000,0,2878000,25000,31679000
DH2025001456,KH00310,SP004,3,16990000,0,5097000,40000,56107000
DH2025003531,KH00036,SP004,5,16990000,0,8495000,40000,93485000
DH2025003855,KH00033,SP009,6,15990000,0,8635000,18000,94999000
DH2025004518,KH00001,SP005,2,4990000,0,968000,28000,10677000
DH2025006686,KH00031,SP025,1,4290000,0,416000,28000,4605000
DH2025009734,KH00050,SP002,1,18990000,0,1899000,22000,20911000
DH2025000519,KH00001,SP026,4,990000,0,396000,25000,4381000
DH2025002179,KH00001,SP018,3,390000,0,117000,45000,1332000
DH2025002865,KH00004,SP015,1,7990000,0,719000,40000,7950000
DH2025003569,KH00006,SP009,3,15990000,0,4797000,35000,52802000
DH2025004702,KH00001,SP001,1,4590000,0,413000,22000,4566000
DH2025009787,KH00006,SP008,2,13990000,0,2462000,25000,27109000
DH2025000203,KH00022,SP015,2,7990000,0,1598000,18000,17596000
DH2025000716,KH00015,SP020,3,1190000,0,357000,22000,3949000
DH2025005440,KH00036,SP003,3,19990000,0,5997000,30000,65997000
DH2025001891,KH00010,SP003,2,19990000,0,3598000,30000,39610000
DH2025003874,KH00001,SP013,1,990000,0,94000,22000,1056000
DH2025000978,KH00004,SP015,1,7990000,0,775000,30000,8555000
DH2025001406,KH00001,SP020,1,1190000,0,115000,30000,1299000
DH2025002470,KH00137,SP009,5,15990000,0,7595000,40000,83587000
DH2025007033,KH00001,SP008,1,13990000,0,1259000,22000,13872000
DH2025007677,KH00137,SP013,2,990000,0,174000,18000,1934000
DH2025009475,KH00001,SP004,2,16990000,0,3398000,25000,37403000
DH2025000095,KH00002,SP017,1,3290000,0,319000,22000,3532000
DH2025001389,KH00013,SP007,1,23990000,0,2159000,18000,23768000
DH2025006117,KH00005,SP012,3,1590000,0,420000,22000,4640000
DH2025006904,KH00004,SP010,1,12990000,0,1260000,28000,13888000
DH2025008538,KH00001,SP015,4,7990000,0,2972000,30000,32725000
DH2025009824,KH00127,SP012,5,1590000,0,716000,35000,7906000
DH2025004015,KH00012,SP001,1,4590000,0,413000,18000,4562000
DH2025007400,KH00016,SP017,2,3290000,0,579000,18000,6387000
DH2025007806,KH00006,SP003,1,19990000,0,1999000,18000,22007000
DH2025009194,KH00006,SP005,4,4990000,0,1597000,25000,17590000
DH2025001193,KH00004,SP003,4,19990000,0,7436000,40000,81839000
DH2025002175,KH00018,SP014,2,1190000,0,238000,22000,2640000
DH2025002427,KH00728,SP022,3,190000,0,57000,22000,649000
DH2025004628,KH00003,SP002,2,18990000,0,3532000,28000,38881000
DH2025006025,KH00114,SP001,6,4590000,0,2616000,35000,28814000
DH2025007140,KH00026,SP026,1,990000,0,89000,28000,1008000
DH2025008264,KH00008,SP001,2,4590000,0,918000,40000,10138000
DH2025002479,KH00003,SP010,2,12990000,0,2598000,45000,28623000
DH2025006923,KH00004,SP011,3,3990000,0,1017000,18000,11209000
DH2025008196,KH00004,SP022,1,190000,0,17000,28000,212000
DH2025000145,KH00031,SP024,4,5490000,0,1757000,45000,19370000
DH2025001336,KH00001,SP017,4,3290000,0,1119000,45000,12350000
DH2025001706,KH00002,SP021,3,350000,0,102000,25000,1145000
DH2025003452,KH00001,SP018,3,390000,0,111000,25000,1248000
DH2025006993,KH00026,SP003,2,19990000,0,3998000,22000,44000000
DH2025001113,KH00001,SP026,1,990000,0,79000,25000,896000
DH2025001718,KH00006,SP021,3,350000,0,84000,40000,964000
DH2025002317,KH00051,SP022,1,190000,0,19000,18000,227000
DH2025003014,KH00886,SP023,3,5990000,0,1743000,35000,19209000
DH2025005929,KH00181,SP011,1,3990000,0,399000,35000,4424000
DH2025006394,KH00005,SP002,2,18990000,0,3342000,22000,36786000
DH2025001223,KH00378,SP005,3,4990000,0,1392000,30000,15344000
DH2025004352,KH00011,SP014,1,1190000,0,105000,45000,1197000
DH2025005321,KH00003,SP015,3,7990000,0,2397000,28000,26395000
DH2025009572,KH02207,SP020,1,1190000,0,105000,45000,1197000
DH2025000355,KH00590,SP006,1,7990000,0,759000,40000,8389000
DH2025002052,KH00001,SP025,1,4290000,0,399000,28000,4417000
DH2025001094,KH00001,SP001,2,4590000,0,918000,35000,10133000
DH2025004321,KH00364,SP013,2,990000,0,158000,22000,1764000
DH2025009695,KH00002,SP007,1,23990000,0,2111000,22000,23244000
DH2025000185,KH00001,SP009,1,15990000,0,1439000,28000,15858000
DH2025001131,KH00001,SP010,3,12990000,0,3507000,45000,38625000
DH2025002999,KH00010,SP002,1,18990000,0,1766000,45000,19472000
DH2025003838,KH00155,SP018,1,390000,0,36000,28000,427000
DH2025003530,KH00006,SP026,4,990000,0,356000,35000,3955000
DH2025007852,KH00001,SP023,2,5990000,0,1018000,45000,11246000
DH2025009055,KH00001,SP005,2,4990000,0,998000,25000,11003000
DH2025004287,KH00119,SP013,2,990000,0,158000,28000,1770000
DH2025005279,KH00001,SP024,1,5490000,0,511000,30000,5647000
DH2025008563,KH00073,SP014,2,1190000,0,214000,25000,2381000
DH2025009864,KH00017,SP008,1,13990000,0,1231000,45000,13587000
DH2025000157,KH00230,SP002,3,18990000,0,5697000,45000,62712000
DH2025004953,KH00001,SP020,2,1190000,0,238000,35000,2653000
DH2025004987,KH00001,SP023,2,5990000,0,1198000,35000,13213000
DH2025005366,KH00863,SP012,1,1590000,0,140000,45000,1584000
DH2025007616,KH00268,SP019,2,690000,0,128000,30000,1441000
DH2025007741,KH00001,SP016,1,11990000,0,1199000,28000,13217000
DH2025007747,KH00001,SP008,1,13990000,0,1399000,40000,15429000
DH2025008060,KH00001,SP010,1,12990000,0,1299000,30000,14319000
DH2025008339,KH00002,SP005,2,4990000,0,898000,40000,9920000
DH2025001858,KH00143,SP025,2,4290000,0,832000,25000,9180000
DH2025003320,KH00185,SP020,1,1190000,0,105000,45000,1197000
DH2025006945,KH00001,SP013,1,990000,0,99000,35000,1124000
DH2025009750,KH01083,SP018,1,390000,0,31000,35000,378000
DH2025004465,KH00022,SP022,3,190000,0,57000,18000,645000
DH2025005262,KH00001,SP002,2,18990000,0,3798000,28000,41806000
DH2025009917,KH00021,SP006,1,7990000,0,799000,40000,8829000
DH2025003168,KH00001,SP001,1,4590000,0,413000,45000,4589000
DH2025000887,KH00005,SP013,3,990000,0,238000,25000,2639000
DH2025003053,KH02368,SP021,2,350000,0,63000,18000,711000
DH2025004841,KH00001,SP021,1,350000,0,28000,30000,338000
DH2025005787,KH00002,SP022,4,190000,0,68000,25000,777000
DH2025007403,KH00033,SP021,2,350000,0,60000,28000,683000
DH2025004580,KH00785,SP017,1,3290000,0,290000,45000,3230000
DH2025006348,KH00057,SP002,1,18990000,0,1804000,40000,19884000
DH2025007357,KH00028,SP024,1,5490000,0,467000,25000,5158000
DH2025008206,KH00055,SP003,1,19990000,0,1859000,45000,20495000
DH2025009111,KH00010,SP012,3,1590000,0,444000,30000,4910000
DH2025001375,KH00320,SP001,8,4590000,0,3415000,45000,37610000
DH2025007751,KH00009,SP020,4,1190000,0,405000,25000,4476000
DH2025002091,KH00001,SP022,1,190000,0,19000,28000,237000
DH2025005646,KH00090,SP023,1,5990000,0,479000,18000,5289000
DH2025006433,KH00014,SP013,4,990000,0,368000,40000,4091000
DH2025000338,KH00004,SP025,1,4290000,0,429000,30000,4749000
DH2025001301,KH00010,SP002,1,18990000,0,1671000,40000,18422000
DH2025002544,KH00001,SP013,1,990000,0,92000,22000,1035000
DH2025003159,KH00002,SP018,1,390000,0,38000,18000,434000
DH2025007219,KH00004,SP017,1,3290000,0,280000,30000,3106000
DH2025002647,KH00002,SP024,5,5490000,0,2333000,28000,25693000
DH2025006899,KH00269,SP005,1,4990000,0,499000,25000,5514000
DH2025009713,KH00216,SP006,6,7990000,0,4794000,25000,52759000
DH2025000815,KH01617,SP007,1,23990000,0,1919000,28000,21139000
DH2025001812,KH00001,SP018,2,390000,0,72000,30000,827000
DH2025006236,KH00001,SP004,1,16990000,0,1699000,25000,18714000
DH2025006370,KH00003,SP018,1,390000,0,33000,45000,410000
DH2025008995,KH00001,SP023,1,5990000,0,599000,18000,6607000
DH2025000135,KH00180,SP013,1,990000,0,89000,28000,1008000
DH2025001631,KH00042,SP024,2,5490000,0,1098000,45000,12123000
DH2025005390,KH01854,SP024,1,5490000,0,483000,45000,5359000
DH2025006158,KH02006,SP017,1,3290000,0,306000,18000,3384000
DH2025004403,KH00002,SP024,2,5490000,0,1098000,18000,12096000
DH2025009039,KH00541,SP009,1,15990000,0,1359000,22000,14973000
DH2025000316,KH00002,SP006,1,7990000,0,639000,18000,7049000
DH2025001734,KH00003,SP023,1,5990000,0,557000,30000,6158000
DH2025005635,KH01974,SP001,2,4590000,0,918000,28000,10126000
DH2025001244,KH00004,SP004,2,16990000,0,2990000,30000,32922000
DH2025001733,KH00015,SP025,2,4290000,0,858000,35000,9473000
DH2025002319,KH00617,SP005,2,4990000,0,968000,45000,10694000
DH2025007627,KH00001,SP020,3,1190000,0,321000,30000,3564000
DH2025008938,KH00012,SP016,6,11990000,0,6690000,30000,73624000
DH2025009223,KH02351,SP014,3,1190000,0,357000,22000,3949000
DH2025001572,KH00001,SP023,1,5990000,0,599000,28000,6617000
DH2025002080,KH00001,SP008,4,13990000,0,4477000,28000,49273000
DH2025008338,KH00001,SP001,1,4590000,0,390000,40000,4332000
DH2025008945,KH00010,SP023,1,5990000,0,557000,22000,6150000
DH2025002718,KH00011,SP010,3,12990000,0,3897000,28000,42895000
DH2025004186,KH00007,SP018,1,390000,0,39000,45000,474000
DH2025004730,KH00015,SP017,1,3290000,0,296000,28000,3285000
DH2025006237,KH00003,SP017,1,3290000,0,329000,18000,3637000
DH2025006640,KH00029,SP004,2,16990000,0,3398000,30000,37408000
DH2025008983,KH00012,SP004,8,16990000,0,13592000,22000,149534000
DH2025003013,KH00002,SP017,1,3290000,0,280000,35000,3111000
DH2025003172,KH00001,SP014,2,1190000,0,221000,28000,2462000
DH2025003410,KH00036,SP001,2,4590000,0,918000,28000,10126000
DH2025004212,KH00003,SP008,3,13990000,0,4071000,28000,44810000
DH2025008592,KH00001,SP008,1,13990000,0,1189000,25000,13106000
DH2025009121,KH00220,SP014,2,1190000,0,231000,22000,2562000
DH2025009928,KH00001,SP003,2,19990000,0,3998000,28000,44006000
DH2025000501,KH00038,SP020,2,1190000,0,226000,25000,2512000
DH2025001147,KH00001,SP006,1,7990000,0,799000,45000,8834000
DH2025003400,KH00012,SP014,1,1190000,0,107000,22000,1200000
DH2025004111,KH00030,SP011,1,3990000,0,351000,18000,3880000
DH2025009633,KH00428,SP015,1,7990000,0,799000,35000,8824000
DH2025001998,KH00106,SP006,2,7990000,0,1598000,45000,17623000
DH2025007044,KH00070,SP008,1,13990000,0,1399000,35000,15424000
DH2025008101,KH00022,SP024,3,5490000,0,1647000,28000,18145000
DH2025009092,KH00002,SP016,2,11990000,0,2230000,30000,24561000
DH2025003508,KH00014,SP008,1,13990000,0,1189000,28000,13109000
DH2025003910,KH00006,SP019,1,690000,0,66000,45000,767000
DH2025007951,KH00001,SP018,2,390000,0,74000,35000,850000
DH2025008213,KH00004,SP001,4,4590000,0,1469000,40000,16197000
DH2025009481,KH00003,SP023,1,5990000,0,599000,25000,6614000
DH2025001160,KH00786,SP026,1,990000,0,99000,35000,1124000
DH2025001444,KH00001,SP017,2,3290000,0,559000,40000,6192000
DH2025002217,KH00003,SP019,5,690000,0,310000,35000,3450000
DH2025008899,KH01241,SP010,2,12990000,0,2078000,18000,22880000
DH2025007356,KH00295,SP017,6,3290000,0,1737000,22000,19130000
DH2025008364,KH00004,SP015,1,7990000,0,743000,22000,8196000
DH2025000098,KH00007,SP018,5,390000,0,195000,22000,2167000
DH2025005619,KH01972,SP014,1,1190000,0,119000,28000,1337000
DH2025007517,KH00002,SP001,3,4590000,0,1212000,45000,13375000
DH2025001656,KH00076,SP018,1,390000,0,31000,30000,373000
DH2025002523,KH00080,SP006,2,7990000,0,1406000,40000,15508000
DH2025008066,KH00005,SP009,3,15990000,0,3838000,25000,42239000
DH2025001747,KH00003,SP021,1,350000,0,30000,22000,350000
DH2025003572,KH00012,SP023,2,5990000,0,1018000,35000,11236000
DH2025007538,KH00019,SP001,1,4590000,0,427000,45000,4741000
DH2025003227,KH00007,SP011,1,3990000,0,371000,30000,4112000
DH2025006710,KH00009,SP019,2,690000,0,134000,35000,1508000
DH2025007944,KH00413,SP021,3,350000,0,105000,22000,1177000
DH2025008305,KH00002,SP009,1,15990000,0,1487000,30000,16388000
DH2025009305,KH00005,SP005,8,4990000,0,3713000,22000,40861000
DH2025000602,KH00092,SP002,2,18990000,0,3532000,18000,38871000
DH2025001778,KH00006,SP001,1,4590000,0,459000,35000,5084000
DH2025002121,KH00010,SP019,1,690000,0,62000,35000,718000
DH2025004313,KH00307,SP012,1,1590000,0,159000,25000,1774000
DH2025004978,KH00009,SP026,3,990000,0,261000,35000,2910000
DH2025007708,KH00004,SP023,1,5990000,0,599000,40000,6629000
DH2025009455,KH00010,SP019,8,690000,0,442000,25000,4883000
DH2025009471,KH00030,SP002,4,18990000,0,7596000,22000,83578000
DH2025001731,KH00130,SP011,1,3990000,0,339000,30000,3761000
DH2025004755,KH00009,SP002,1,18990000,0,1614000,18000,17774000
DH2025005318,KH00002,SP021,2,350000,0,66000,45000,776000
DH2025006248,KH00077,SP004,1,16990000,0,1529000,30000,16850000
DH2025008637,KH00320,SP006,6,7990000,0,4458000,45000,49087000
DH2025000134,KH00009,SP006,1,7990000,0,775000,45000,8570000
DH2025000354,KH00036,SP007,1,23990000,0,2327000,18000,25615000
DH2025000361,KH00003,SP006,4,7990000,0,3100000,30000,34131000
DH2025005075,KH00028,SP017,2,3290000,0,658000,45000,7283000
DH2025005111,KH00001,SP025,1,4290000,0,429000,22000,4741000
DH2025004486,KH00043,SP005,2,4990000,0,848000,22000,9353000
DH2025008573,KH00624,SP010,1,12990000,0,1260000,18000,13878000
DH2025002174,KH00001,SP014,4,1190000,0,443000,28000,4898000
DH2025003583,KH00001,SP009,2,15990000,0,2974000,45000,32760000
DH2025007133,KH00036,SP021,2,350000,0,65000,28000,744000
DH2025007372,KH00011,SP012,8,1590000,0,1272000,25000,14017000
DH2025007676,KH00001,SP021,3,350000,0,102000,40000,1160000
DH2025007818,KH00001,SP023,2,5990000,0,1018000,28000,11229000
DH2025002858,KH00002,SP015,1,7990000,0,799000,35000,8824000
DH2025003426,KH00089,SP005,3,4990000,0,1317000,40000,14531000
DH2025004318,KH00703,SP022,3,190000,0,57000,30000,657000
DH2025007307,KH00123,SP010,4,12990000,0,4417000,45000,48628000
DH2025005265,KH00001,SP010,1,12990000,0,1260000,35000,13895000
DH2025007529,KH00001,SP002,2,18990000,0,3608000,18000,39707000
DH2025001157,KH00002,SP023,1,5990000,0,581000,25000,6416000
DH2025002755,KH02134,SP001,4,4590000,0,1469000,25000,16182000
DH2025002946,KH01186,SP015,1,7990000,0,679000,30000,7501000
DH2025004310,KH00025,SP002,2,18990000,0,3684000,45000,40570000
DH2025004559,KH00001,SP012,1,1590000,0,135000,45000,1532000
DH2025005765,KH00001,SP004,6,16990000,0,9175000,40000,100961000
DH2025006840,KH02521,SP012,1,1590000,0,140000,22000,1561000
DH2025006994,KH00001,SP009,1,15990000,0,1359000,40000,14991000
DH2025008332,KH00760,SP012,1,1590000,0,159000,28000,1777000
DH2025003151,KH00009,SP015,2,7990000,0,1438000,28000,15848000
DH2025003597,KH00119,SP024,1,5490000,0,549000,22000,6061000
DH2025003899,KH00078,SP024,1,5490000,0,549000,40000,6079000
DH2025009230,KH00001,SP022,2,190000,0,36000,35000,432000
DH2025009947,KH00556,SP014,2,1190000,0,209000,28000,2331000
DH2025000805,KH00004,SP022,2,190000,0,38000,28000,446000
DH2025004901,KH00004,SP005,8,4990000,0,3513000,45000,38688000
DH2025007589,KH00001,SP024,2,5490000,0,1021000,45000,11277000
DH2025007767,KH00003,SP015,3,7990000,0,2109000,22000,23225000
DH2025001382,KH00002,SP017,1,3290000,0,319000,18000,3528000
DH2025002812,KH00001,SP025,1,4290000,0,365000,28000,4039000
DH2025003425,KH01259,SP013,4,990000,0,348000,35000,3868000
DH2025005493,KH00005,SP025,2,4290000,0,858000,35000,9473000
DH2025009953,KH00017,SP024,1,5490000,0,549000,28000,6067000
DH2025003677,KH01220,SP016,1,11990000,0,1055000,28000,11634000
DH2025000339,KH00008,SP026,1,990000,0,96000,30000,1086000
DH2025002045,KH00747,SP013,1,990000,0,87000,25000,983000
DH2025005829,KH00048,SP014,1,1190000,0,107000,35000,1213000
DH2025008997,KH00007,SP021,2,350000,0,65000,45000,761000
DH2025001136,KH00055,SP020,10,1190000,0,952000,18000,10490000
DH2025003500,KH00009,SP008,4,13990000,0,4924000,45000,54214000
DH2025004405,KH00004,SP023,1,5990000,0,479000,45000,5316000
DH2025007872,KH00064,SP018,3,390000,0,103000,45000,1178000
DH2025008352,KH00001,SP021,2,350000,0,68000,45000,792000
DH2025000570,KH00001,SP026,2,990000,0,178000,45000,2005000
DH2025002185,KH00001,SP010,1,12990000,0,1299000,40000,14329000
DH2025003602,KH00035,SP024,1,5490000,0,511000,45000,5662000
DH2025003666,KH00001,SP008,1,13990000,0,1399000,18000,15407000
DH2025005594,KH00003,SP007,1,23990000,0,2399000,18000,26407000
DH2025006164,KH00001,SP002,3,18990000,0,5412000,25000,59559000
DH2025007865,KH00788,SP009,1,15990000,0,1599000,30000,17619000
DH2025001146,KH00008,SP004,10,16990000,0,15801000,35000,173843000
DH2025001291,KH00004,SP017,1,3290000,0,313000,25000,3464000
DH2025005252,KH00677,SP018,2,390000,0,72000,40000,837000
DH2025005281,KH00003,SP022,1,190000,0,18000,28000,230000
DH2025005392,KH00024,SP014,1,1190000,0,95000,45000,1092000
DH2025005799,KH00002,SP014,1,1190000,0,115000,22000,1291000
DH2025000631,KH00531,SP004,8,16990000,0,13184000,18000,145044000
DH2025002286,KH00001,SP005,5,4990000,0,2246000,45000,24746000
DH2025003213,KH00081,SP022,1,190000,0,19000,22000,231000
DH2025006959,KH00001,SP008,2,13990000,0,2238000,40000,24662000
DH2025008309,KH00005,SP001,1,4590000,0,459000,45000,5094000
DH2025002733,KH00004,SP021,1,350000,0,35000,25000,410000
DH2025004720,KH00007,SP018,1,390000,0,39000,30000,459000
DH2025005859,KH00003,SP013,3,990000,0,282000,35000,3139000
DH2025008933,KH00494,SP017,3,3290000,0,918000,22000,10119000
DH2025008989,KH00001,SP019,2,690000,0,128000,22000,1433000
DH2025000034,KH00001,SP005,2,4990000,0,898000,18000,9898000
DH2025001028,KH00001,SP001,1,4590000,0,436000,28000,4824000
DH2025002586,KH00001,SP026,3,990000,0,282000,18000,3122000
DH2025003245,KH00037,SP024,4,5490000,0,2130000,45000,23476000
DH2025005682,KH00001,SP002,1,18990000,0,1519000,18000,16729000
DH2025006010,KH00359,SP006,1,7990000,0,759000,22000,8371000
DH2025006115,KH01293,SP026,2,990000,0,158000,35000,1777000
DH2025007583,KH00042,SP019,1,690000,0,64000,18000,724000
DH2025009354,KH00019,SP019,1,690000,0,69000,30000,789000
DH2025000406,KH00001,SP001,1,4590000,0,413000,28000,4572000
DH2025007631,KH00029,SP006,1,7990000,0,775000,40000,8565000
DH2025002627,KH00121,SP005,1,4990000,0,499000,35000,5524000
DH2025007166,KH00001,SP010,1,12990000,0,1299000,25000,14314000
DH2025008904,KH00030,SP012,4,1590000,0,636000,18000,7014000
DH2025001546,KH00003,SP003,1,19990000,0,1799000,40000,19830000
DH2025002669,KH00002,SP010,1,12990000,0,1299000,22000,14311000
DH2025002717,KH00003,SP011,1,3990000,0,399000,28000,4417000
DH2025004535,KH00003,SP004,3,16990000,0,4842000,28000,53292000
DH2025001478,KH00003,SP002,4,18990000,0,7216000,35000,79413000
DH2025004694,KH00001,SP015,1,7990000,0,759000,28000,8377000
DH2025000482,KH00007,SP009,3,15990000,0,4797000,28000,52795000
DH2025002236,KH00002,SP009,3,15990000,0,4557000,18000,50147000
DH2025003428,KH00300,SP006,1,7990000,0,743000,45000,8219000
DH2025005667,KH00001,SP024,2,5490000,0,1043000,22000,11496000
DH2025006409,KH00009,SP019,4,690000,0,257000,35000,2859000
DH2025007614,KH00128,SP010,2,12990000,0,2078000,18000,22880000
DH2025000772,KH00007,SP016,2,11990000,0,1918000,22000,21124000
DH2025003037,KH00341,SP018,8,390000,0,296000,25000,3285000
DH2025009927,KH01199,SP002,1,18990000,0,1766000,35000,19462000
DH2025000574,KH00001,SP017,1,3290000,0,296000,25000,3282000
DH2025000897,KH00910,SP024,1,5490000,0,549000,25000,6064000
DH2025001562,KH00001,SP017,2,3290000,0,612000,28000,6759000
DH2025009206,KH00002,SP020,2,1190000,0,214000,30000,2386000
DH2025006219,KH00011,SP007,1,23990000,0,2399000,30000,26419000
DH2025006896,KH00010,SP019,1,690000,0,69000,25000,784000
DH2025008189,KH00001,SP014,2,1190000,0,226000,40000,2527000
DH2025001018,KH00105,SP017,4,3290000,0,1053000,40000,11621000
DH2025002209,KH00016,SP002,2,18990000,0,3418000,28000,37628000
DH2025004885,KH00009,SP018,4,390000,0,140000,30000,1574000
